,BookingID,LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,NumWeekendNights,NumWeekNights,MealPlan,Parking,RoomType,NumAdults,NumChildren,MarketSegment,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,BookingStatus
6044,35064,73,2018,4,3,2,1,Not Selected,0,Room_Type 1,2,1,Online,0,0,0,94.0,0,Not_Canceled
6045,35065,0,2018,5,23,1,0,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,65.0,0,Canceled
6046,35066,119,2018,5,19,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,103.5,1,Canceled
6047,35067,8,2018,1,10,4,6,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,81.7,0,Canceled
6048,35068,196,2018,9,17,2,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,87.67,1,Canceled
6049,35069,24,2018,1,31,2,1,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,122.0,0,Canceled
6050,35070,11,2018,11,5,0,1,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,150.0,1,Not_Canceled
6051,35071,1,2018,1,7,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,1,0,2,65.0,1,Canceled
6052,35072,286,2018,10,16,1,0,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,90.0,0,Not_Canceled
6053,35073,71,2018,6,14,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,120.0,0,Canceled
6054,35074,30,2017,9,30,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,121.0,0,Canceled
6055,35075,145,2018,1,3,2,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,65.0,0,Canceled
6056,35076,42,2018,3,12,1,1,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,114.3,0,Not_Canceled
6057,35077,7,2018,5,21,1,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,112.0,1,Canceled
6058,35078,169,2018,8,5,2,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,99.45,1,Canceled
6059,35079,218,2018,8,3,0,3,Meal Plan 1,0,Room_Type 2,2,0,Online,0,0,0,86.62,0,Not_Canceled
6060,35080,89,2018,3,25,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,96.3,1,Not_Canceled
6061,35081,21,2017,9,3,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,105.0,2,Canceled
6062,35082,86,2018,7,14,0,2,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,121.5,1,Canceled
6063,35083,12,2018,9,11,1,0,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,85.0,1,Canceled
6064,35084,2,2018,5,15,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,81.75,1,Canceled
6065,35085,125,2018,11,17,0,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,79.2,0,Not_Canceled
6066,35086,118,2018,6,6,1,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,110.0,1,Canceled
6067,35087,52,2018,4,7,0,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,99.9,0,Not_Canceled
6068,35088,101,2018,6,8,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,87.67,3,Canceled
6069,35089,73,2018,6,9,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,126.9,0,Not_Canceled
6070,35090,50,2018,8,30,0,4,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,99.0,0,Not_Canceled
6071,35091,134,2018,5,9,1,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,76.58,1,Not_Canceled
6072,35092,8,2017,11,26,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,67.5,1,Canceled
6073,35093,32,2017,11,20,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,73.0,0,Canceled
6074,35094,315,2018,9,30,1,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,160.0,0,Not_Canceled
6075,35095,27,2017,9,30,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,108.0,0,Canceled
6076,35096,286,2018,10,16,1,0,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,90.0,0,Not_Canceled
6077,35097,1,2018,2,28,2,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,60.0,0,Not_Canceled
6078,35098,71,2018,11,11,1,2,Meal Plan 1,1,Room_Type 1,2,0,Online,0,0,0,105.0,1,Canceled
6079,35099,74,2017,9,18,0,2,Meal Plan 2,0,Room_Type 1,1,0,Offline,0,0,0,80.0,0,Canceled
6080,35100,4,2018,5,21,1,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,112.0,1,Canceled
6081,35101,204,2018,5,5,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,100.0,0,Not_Canceled
6082,35102,71,2018,4,24,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,93.08,1,Canceled
6083,35103,185,2018,12,16,1,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,103.5,0,Canceled
6084,35104,150,2018,10,3,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,118.8,2,Canceled
6085,35105,2,2018,10,27,0,1,Meal Plan 1,1,Room_Type 1,1,0,Corporate,0,0,0,67.0,0,Canceled
6086,35106,1,2018,3,7,1,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,95.0,0,Canceled
6087,35107,37,2018,10,13,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,95.0,0,Canceled
6088,35108,54,2018,10,2,2,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,108.0,0,Not_Canceled
6089,35109,305,2018,11,4,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,89.0,0,Not_Canceled
6090,35110,8,2018,2,18,1,3,Meal Plan 1,0,Room_Type 1,2,1,Offline,0,0,0,72.0,1,Canceled
6091,35111,103,2018,10,17,1,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,118.8,3,Canceled
6092,35112,68,2018,10,8,2,1,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,135.0,3,Canceled
6093,35113,106,2018,8,9,0,3,Meal Plan 1,1,Room_Type 4,3,0,Online,0,0,0,159.3,2,Canceled
6094,35114,82,2018,3,25,1,2,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,168.3,0,Not_Canceled
6095,35115,56,2017,9,25,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,185.0,0,Canceled
6096,35116,173,2018,7,11,1,3,Meal Plan 1,0,Room_Type 1,1,1,Online,0,0,0,65.49,1,Canceled
6097,35117,0,2018,10,3,1,0,Meal Plan 1,0,Room_Type 1,1,0,Corporate,1,0,1,65.0,0,Canceled
6098,35118,24,2018,11,18,0,2,Not Selected,0,Room_Type 1,2,0,Offline,0,0,0,70.0,0,Canceled
6099,35119,9,2017,8,31,1,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,109.0,2,Canceled
6100,35120,56,2017,9,25,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,185.0,0,Canceled
6101,35121,237,2017,9,14,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,89.25,0,Not_Canceled
6102,35122,4,2018,1,22,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,84.0,0,Canceled
6103,35123,23,2018,6,1,0,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,159.0,0,Not_Canceled
6104,35124,100,2018,9,28,0,4,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,140.0,1,Canceled
6105,35125,2,2018,10,12,0,2,Meal Plan 1,0,Room_Type 4,1,0,Aviation,0,0,0,110.0,0,Canceled
6106,35126,13,2018,6,26,2,0,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,125.0,1,Canceled
6107,35127,118,2018,6,6,1,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,110.0,0,Canceled
6108,35128,44,2018,11,3,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,77.76,0,Canceled
6109,35129,92,2018,6,1,0,4,Meal Plan 1,0,Room_Type 6,2,1,Online,0,0,0,187.85,1,Canceled
6110,35130,270,2018,4,20,0,4,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,80.0,0,Canceled
6111,35131,8,2018,2,16,0,2,Not Selected,1,Room_Type 1,2,0,Online,0,0,0,88.0,1,Canceled
6112,35132,279,2018,10,10,1,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,76.5,1,Canceled
6113,35133,37,2018,10,13,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,95.0,0,Canceled
6114,35134,13,2018,2,18,0,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,94.0,1,Canceled
6115,35135,46,2018,4,1,0,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,104.4,0,Not_Canceled
6116,35136,13,2018,2,29,1,3,Meal Plan 1,0,Room_Type 4,2,1,Offline,0,0,0,86.8,0,
6117,35137,56,2018,6,8,0,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,120.0,0,Canceled
6118,35138,64,2018,10,31,1,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,105.6,4,Canceled
6119,35139,6,2018,3,2,0,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,65.8,0,Canceled
6120,35140,89,2017,11,28,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,55.63,2,Canceled
6121,35141,15,2018,6,26,2,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,146.0,1,Canceled
6122,35142,84,2018,3,3,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,38.67,0,Canceled
6123,35143,82,2017,7,19,2,2,Meal Plan 1,0,Room_Type 2,2,0,Online,0,0,0,76.5,1,Not_Canceled
6124,35144,22,2018,7,1,1,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,168.3,0,Not_Canceled
6125,35145,15,2018,2,19,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,81.0,0,Canceled
6126,35146,71,2018,6,14,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,120.0,0,Canceled
6127,35147,308,2018,11,23,0,3,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,78.3,2,Not_Canceled
6128,35148,14,2017,10,15,0,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,100.0,0,Canceled
6129,35149,95,2018,6,14,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,120.0,0,Canceled
6130,35150,4,2018,2,19,1,2,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,81.0,0,Canceled
6131,35151,314,2018,12,26,3,6,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,68.66,0,Not_Canceled
6132,35152,208,2018,7,30,2,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,80.75,0,Not_Canceled
6133,35153,20,2018,5,26,0,1,Meal Plan 1,0,Room_Type 4,1,0,Aviation,1,1,1,110.0,0,Canceled
6134,35154,265,2018,6,24,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,115.0,1,Not_Canceled
6135,35155,6,2018,5,9,1,2,Not Selected,0,Room_Type 1,1,0,Offline,0,0,0,85.0,0,Canceled
6136,35156,28,2018,10,18,0,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,91.63,1,Canceled
6137,35157,151,2018,8,19,2,3,Meal Plan 1,0,Room_Type 2,0,2,Online,0,0,0,99.3,1,Canceled
6138,35158,184,2018,11,24,0,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,69.9,0,Not_Canceled
6139,35159,43,2018,7,19,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,123.9,0,Not_Canceled
6140,35160,166,2018,11,1,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,110.0,0,Not_Canceled
6141,35161,1,2018,12,21,0,1,Meal Plan 1,0,Room_Type 4,2,0,Complementary,0,0,0,0.0,1,Canceled
6142,35162,137,2018,12,24,2,3,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,117.3,2,Canceled
6143,35163,36,2017,10,13,0,3,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,112.0,0,Canceled
6144,35164,4,2018,7,28,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,124.0,0,Not_Canceled
6145,35165,109,2018,4,19,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,88.83,0,Canceled
6146,35166,27,2017,9,30,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,108.0,0,Canceled
6147,35167,22,2018,5,21,2,2,Meal Plan 2,0,Room_Type 4,2,0,Online,0,0,0,194.0,1,Canceled
6148,35168,6,2018,5,17,0,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,90.0,0,Canceled
6149,35169,13,2018,8,26,2,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,122.0,0,Not_Canceled
6150,35170,102,2017,10,16,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,101.5,0,Not_Canceled
6151,35171,132,2018,3,21,2,5,Meal Plan 1,0,Room_Type 5,3,0,Offline,0,0,0,104.55,1,Canceled
6152,35172,132,2018,7,1,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,72.25,0,Canceled
6153,35173,127,2018,7,7,0,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,103.5,0,Not_Canceled
6154,35174,25,2018,11,10,1,3,Meal Plan 1,1,Room_Type 4,2,0,Online,0,0,0,126.48,2,Canceled
6155,35175,87,2018,8,27,2,4,Meal Plan 1,0,Room_Type 1,3,0,Online,0,0,0,112.03,2,Canceled
6156,35176,5,2017,8,15,1,1,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,162.0,1,Canceled
6157,35177,16,2018,7,19,0,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,162.0,1,Canceled
6158,35178,3,2017,9,27,2,0,Meal Plan 1,0,Room_Type 1,1,0,Corporate,1,1,2,65.0,0,Canceled
6159,35179,9,2017,9,7,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,161.33,0,Canceled
6160,35180,75,2018,3,30,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,82.45,0,Not_Canceled
6161,35181,51,2018,4,14,0,2,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,123.3,0,Not_Canceled
6162,35182,2,2018,11,13,2,1,Meal Plan 1,0,Room_Type 1,1,0,Aviation,0,0,0,79.0,0,Canceled
6163,35183,322,2018,12,9,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,52.0,0,Canceled
6164,35184,187,2018,9,12,1,4,Meal Plan 1,0,Room_Type 2,2,0,Offline,0,0,0,80.75,1,Canceled
6165,35185,31,2018,10,15,1,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,85.0,0,Canceled
6166,35186,85,2017,8,11,0,2,Meal Plan 1,0,Room_Type 1,3,0,Online,0,0,0,50.3,0,Canceled
6167,35187,83,2017,9,30,0,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,112.2,0,Canceled
6168,35188,68,2017,9,12,2,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,96.17,2,Canceled
6169,35189,168,2018,4,22,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,85.0,0,Not_Canceled
6170,35190,256,2018,6,15,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,115.0,1,Not_Canceled
6171,35191,53,2018,8,8,2,5,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,85.0,0,Canceled
6172,35192,13,2017,9,14,1,3,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,174.0,4,Canceled
6173,35193,19,2018,1,30,0,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,73.9,1,Canceled
6174,35194,28,2018,4,17,2,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,101.0,1,Canceled
6175,35195,14,2018,1,27,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,81.9,1,Canceled
6176,35196,1,2017,10,2,1,2,Meal Plan 1,0,Room_Type 6,2,1,Online,0,0,0,226.17,1,Canceled
6177,35197,348,2018,12,6,0,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,62.64,0,Canceled
6178,35198,45,2018,9,18,2,2,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,96.3,0,Canceled
6179,35199,58,2018,3,31,0,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,123.3,1,Not_Canceled
6180,35200,257,2017,7,1,0,2,Meal Plan 2,0,Room_Type 1,1,0,Offline,0,0,0,80.0,0,Canceled
6181,35201,21,2018,3,4,0,1,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,129.0,0,Not_Canceled
6182,35202,38,2018,3,11,1,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,76.5,1,Canceled
6183,35203,155,2018,7,7,1,3,Meal Plan 2,0,Room_Type 1,2,1,Online,0,0,0,173.25,2,Not_Canceled
6184,35204,192,2018,8,25,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,100.0,0,Canceled
6185,35205,29,2018,10,31,1,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,114.4,2,Canceled
6186,35206,4,2018,10,25,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,145.0,2,Canceled
6187,35207,232,2018,9,20,0,4,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,109.65,1,Not_Canceled
6188,35208,62,2018,7,23,1,1,Meal Plan 2,1,Room_Type 1,2,1,Online,0,0,0,173.25,2,Canceled
6189,35209,34,2018,12,25,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,95.2,0,Not_Canceled
6190,35210,285,2018,10,3,1,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,100.0,0,Not_Canceled
6191,35211,3,2018,2,18,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,76.8,0,Canceled
6192,35212,91,2018,8,21,2,0,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,112.5,0,Not_Canceled
6193,35213,131,2017,8,15,2,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,94.5,0,Canceled
6194,35214,226,2018,9,2,1,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,112.0,0,Not_Canceled
6195,35215,64,2018,7,17,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,105.3,0,Not_Canceled
6196,35216,13,2018,2,22,1,0,Not Selected,0,Room_Type 1,1,0,Online,0,0,0,66.7,0,Canceled
6197,35217,151,2018,8,17,0,3,Meal Plan 2,0,Room_Type 4,3,0,Online,0,0,0,204.0,0,Not_Canceled
6198,35218,6,2018,6,2,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,136.0,1,Canceled
6199,35219,65,2018,3,20,2,3,Meal Plan 1,0,Room_Type 1,3,0,Offline,0,0,0,124.0,1,Canceled
6200,35220,0,2017,9,8,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,114.0,0,Canceled
6201,35221,60,2018,7,20,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,81.08,1,Canceled
6202,35222,21,2018,9,25,1,0,Not Selected,0,Room_Type 1,1,0,Online,0,0,0,87.01,1,Canceled
6203,35223,128,2018,7,7,2,3,Meal Plan 1,1,Room_Type 1,2,0,Offline,0,0,0,81.25,0,Canceled
6204,35224,89,2018,9,20,0,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,168.3,1,Canceled
6205,35225,34,2018,8,1,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,135.9,0,Not_Canceled
6206,35226,4,2018,7,6,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,151.0,1,Canceled
6207,35227,1,2017,8,9,2,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,89.0,1,Canceled
6208,35228,147,2018,8,11,2,5,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,138.55,1,Canceled
6209,35229,104,2018,7,2,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,88.01,2,Canceled
6210,35230,20,2017,9,14,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,105.0,2,Canceled
6211,35231,32,2017,11,20,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,73.0,0,Canceled
6212,35232,56,2018,4,8,2,5,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,112.2,0,Not_Canceled
6213,35233,4,2017,9,28,1,2,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,95.0,1,Canceled
6214,35234,123,2018,8,1,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,105.3,0,Not_Canceled
6215,35235,188,2018,6,15,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,130.0,0,Not_Canceled
6216,35236,305,2018,11,4,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,89.0,0,Not_Canceled
6217,35237,7,2018,3,9,0,2,Meal Plan 1,0,Room_Type 1,2,0,Corporate,0,0,0,80.0,0,Canceled
6218,35238,47,2017,11,14,2,1,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,60.0,0,Canceled
6219,35239,102,2017,10,16,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,109.0,0,Canceled
6220,35240,51,2018,3,16,0,4,Meal Plan 1,0,Room_Type 1,3,0,Online,0,0,0,92.82,1,Canceled
6221,35241,37,2018,10,13,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,105.0,0,Canceled
6222,35242,9,2018,4,10,1,0,Not Selected,0,Room_Type 1,1,0,Online,0,0,0,105.0,0,Canceled
6223,35243,19,2017,10,3,2,1,Meal Plan 1,0,Room_Type 1,3,0,Online,0,0,0,118.67,1,Canceled
6224,35244,76,2018,8,13,0,1,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,207.9,0,Not_Canceled
6225,35245,40,2017,9,13,2,3,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,85.5,2,Canceled
6226,35246,57,2018,3,30,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,85.85,1,Canceled
6227,35247,2,2018,2,13,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,91.0,1,Canceled
6228,35248,4,2018,8,12,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,92.0,0,Canceled
6229,35249,21,2018,10,26,0,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,95.48,1,Canceled
6230,35250,7,2017,8,28,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,1,1,2,65.0,0,Canceled
6231,35251,55,2018,8,29,3,8,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,126.0,0,Not_Canceled
6232,35252,26,2018,11,12,2,2,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,78.2,0,Canceled
6233,35253,11,2018,6,14,0,3,Meal Plan 1,0,Room_Type 4,1,0,Corporate,0,0,0,90.0,0,Canceled
6234,35254,110,2017,12,9,0,4,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,70.0,0,Canceled
6235,35255,35,2017,9,14,2,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,67.49,0,Canceled
6236,35256,69,2018,6,12,2,4,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,120.0,0,Not_Canceled
6237,35257,13,2018,4,14,0,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,131.6,0,Canceled
6238,35258,279,2018,10,12,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,110.0,0,Not_Canceled
6239,35259,5,2018,5,16,1,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,68.53,1,Canceled
6240,35260,4,2018,5,23,1,0,Not Selected,0,Room_Type 1,1,0,Offline,0,0,0,144.0,1,Canceled
6241,35261,49,2018,5,19,2,5,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,106.25,0,Canceled
6242,35262,144,2017,12,29,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,72.25,2,Canceled
6243,35263,11,2018,2,12,1,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,81.0,1,Canceled
6244,35264,346,2018,9,13,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,115.0,1,Not_Canceled
6245,35265,253,2017,9,12,2,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,89.25,3,Canceled
6246,35266,1,2017,10,1,0,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,96.0,0,Canceled
6247,35267,152,2018,6,10,1,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,132.9,0,Not_Canceled
6248,35268,19,2018,11,14,1,3,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,58.45,1,Canceled
6249,35269,1,2018,6,4,1,1,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,167.0,3,Canceled
6250,35270,4,2018,11,5,0,1,Meal Plan 1,1,Room_Type 1,2,0,Online,0,0,0,120.0,2,Canceled
6251,35271,141,2018,5,29,2,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,108.29,2,Canceled
6252,35272,290,2018,12,1,1,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,86.7,0,Not_Canceled
6253,35273,112,2018,3,25,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,58.0,1,Canceled
6254,35274,238,2018,9,13,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,106.2,1,Not_Canceled
6255,35275,320,2018,8,18,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,115.0,1,Not_Canceled
6256,35276,32,2018,8,20,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,96.33,1,Canceled
6257,35277,29,2017,10,13,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,98.98,2,Canceled
6258,35278,39,2017,8,14,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,101.5,0,Canceled
6259,35279,188,2018,6,15,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,130.0,0,Not_Canceled
6260,35280,0,2017,12,31,0,1,Meal Plan 1,0,Room_Type 1,1,0,Complementary,0,0,0,0.0,0,Canceled
6261,35281,95,2018,11,20,2,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.0,2,Not_Canceled
6262,35282,55,2018,9,2,1,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,108.0,1,Canceled
